Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-528.9292	-560.0355	31.10634	0.5002898	1.771474	1.369288
6	-529.5798	-562.1964	32.61662	0.07930693	2.05707	0.6423375
12	-527.8106	-557.4103	29.59971	0.4640045	0.8724418	2.994062
18	-530.9247	-560.3796	29.45492	0.2393805	1.497271	2.994062
24	-529.3379	-558.0218	28.68388	0.5097654	1.061313	3.379547
30	-524.8793	-552.6125	27.73319	0.6165264	1.061858	3.83674
36	-527.5289	-555.2809	27.75194	0.5126283	1.145385	3.868743
42	-530.0848	-558.1436	28.05882	0.791138	1.080161	3.506236
48	-528.7423	-557.1714	28.4291	0.3534174	0.8801079	3.800091
54	-526.2111	-556.237	30.02589	0.3850248	1.20706	2.620181
60	-526.4245	-555.6786	29.2541	0.4529724	1.136238	3.054677
66	-519.5095	-550.305	30.79552	0.3170323	1.184225	2.240014
72	-522.3568	-553.7795	31.42269	0.4701659	1.692055	1.217519
78	-519.6858	-551.5287	31.84296	0.2697211	1.995571	0.9236169
84	-533.939	-564.4598	30.5208	1.097557	2.351619	0.5731158
90	-532.4623	-562.7684	30.30615	0.6236465	1.318995	2.120044
96	-531.0824	-562.032	30.94951	0.5370474	1.241994	1.827014
102	-534.5799	-565.8288	31.2489	0.3266664	1.099902	1.984101
108	-528.9027	-559.2689	30.36617	0.5895305	1.289308	2.13239
114	-528.112	-557.0152	28.90328	0.3233119	0.9650525	3.513816
120	-533.7232	-563.383	29.65976	0.7234891	2.811844	1.43471
126	-526.3115	-557.4005	31.08903	0.605447	2.254229	0.7630756
132	-528.0063	-559.0843	31.07792	0.6233037	2.326807	0.4148255
138	-523.9255	-555.0171	31.09162	0.4873637	2.121632	1.105229
144	-529.1438	-559.617	30.47328	0.7677662	1.740625	1.586247
150	-528.551	-559.0384	30.4874	0.4728011	1.62329	1.953743
156	-529.0777	-558.0909	29.01322	0.5059594	1.61033	2.860021
162	-523.765	-555.4314	31.66636	0.3416873	1.443376	1.420098
168	-525.9182	-557.3577	31.43945	0.3416873	1.480312	1.563033
174	-517.7571	-548.977	31.21986	0.3729362	1.297876	1.802963
180	-523.2793	-552.7734	29.49409	0.2571326	0.9964609	3.241244
186	-528.4602	-558.9433	30.48312	0.14871	1.080931	2.791982
192	-524.7678	-554.1813	29.4135	0.5110352	1.313765	2.791982
198	-526.0287	-557.4905	31.4618	0.3902129	1.603414	1.377427
204	-524.0415	-556.5815	32.53994	0.2086372	1.631873	0.7020216
210	-523.7761	-555.4751	31.69903	0.4652879	1.631873	1.030068
216	-525.6862	-557.4607	31.77448	0.2615882	1.542249	1.404228
222	-532.8879	-560.2915	27.40355	0.4662428	0.8235217	4.295077
228	-525.3477	-553.7051	28.35745	0.54749	0.5948336	3.805328
234	-525.7625	-555.9973	30.23478	0.2016291	1.278839	2.718342
240	-527.9501	-559.4524	31.50226	0.1963822	1.486258	1.775899
246	-521.9417	-552.8864	30.94465	0.3364032	1.77409	1.715877
252	-531.8614	-562.1038	30.24239	0.4672159	1.941701	1.910731
258	-524.2106	-555.3551	31.14453	0.4106204	1.52792	1.64201
264	-523.9657	-555.2668	31.30113	0.1712251	1.306376	2.086463
270	-524.1993	-555.5633	31.36408	0.1712251	1.525966	1.897805
276	-519.4167	-550.7203	31.30354	0.0994784	1.125583	2.373369
282	-525.147	-557.3771	32.23011	0.1275158	1.613826	1.313958
288	-521.1134	-553.1684	32.05493	0.3251808	1.832851	0.6831377
294	-520.7045	-551.3807	30.6762	0.1502292	1.031773	2.70074
300	-521.2131	-551.5788	30.36569	0.3060981	0.9619331	2.665452
306	-522.9746	-553.2741	30.29947	0.2616917	1.135435	2.665452
312	-528.6508	-559.7486	31.09786	0.6101249	1.336803	1.576944
318	-527.2454	-555.7055	28.46014	0.6101249	1.394997	3.224326
324	-530.3165	-560.0712	29.7547	0.563562	1.367803	2.49728
330	-534.2378	-564.4543	30.21658	0.7017482	2.040591	1.615109
336	-527.9625	-558.6013	30.63879	0.3723769	1.493405	2.063877
342	-523.9552	-554.9375	30.98231	0.392153	1.473437	1.81941
348	-525.712	-556.3718	30.65977	0.4541983	1.480631	1.955565
354	-525.0576	-556.0555	30.99792	0.2610135	1.366119	2.077025
360	-520.7763	-552.0812	31.3049	0.1729395	1.490936	1.957643
366	-529.2784	-560.3506	31.07212	0.3492994	1.828512	1.565201
372	-520.9572	-551.552	30.59479	0.2195717	1.393136	2.391027
378	-525.9765	-556.8207	30.84418	0.1294285	1.322973	2.462862
384	-523.431	-554.8156	31.38459	0.197105	0.8868475	2.252135
390	-530.3882	-560.9953	30.60711	0.170507	1.319492	2.523099
396	-523.5203	-553.3766	29.85627	0.2421576	1.189901	2.93307
402	-523.0011	-552.7935	29.79248	0.2421576	1.251949	2.934119
408	-519.6458	-550.3052	30.65935	0.3309191	1.285396	2.242724
414	-523.7987	-554.7542	30.95557	0.7809844	1.675049	1.25131
420	-523.8556	-553.7877	29.9321	0.4350517	0.7165989	2.918839
426	-522.6754	-553.1399	30.46445	0.5227912	1.270794	2.147204
432	-527.5665	-557.0806	29.51407	0.4890342	1.258633	2.786459
438	-523.2519	-554.399	31.14714	0.2062444	1.421414	2.040692
444	-528.6103	-559.4142	30.80395	0.4338616	1.46898	1.890684
450	-523.6328	-554.7544	31.12163	0.1556594	1.848853	1.878549
456	-521.202	-549.6054	28.40341	0.4996716	1.106576	3.526761
462	-529.0976	-557.2289	28.13136	0.09522555	0.7009984	4.500854
468	-523.6634	-554.5719	30.90849	0.2252794	1.040569	2.405462
474	-528.743	-560.3733	31.63031	0.2050836	1.222877	1.851414
480	-523.8538	-553.9477	30.09388	0.3658221	0.9822223	2.740335
486	-527.2851	-558.0588	30.77368	0.3715226	1.692435	1.840506
492	-535.0545	-561.2935	26.23899	0.4088322	0.7395057	5.052681
498	-529.9417	-558.8543	28.91261	0.7940013	1.15368	2.955433
504	-531.6364	-561.8479	30.21154	0.6659214	1.266445	2.177894
510	-530.0107	-558.7332	28.72249	0.2819782	1.487332	3.370111
516	-525.7731	-556.2518	30.47869	0.3700696	1.648188	2.070465
522	-519.3487	-549.3831	30.03439	0.3813286	1.222817	2.609715
528	-525.3779	-554.9997	29.62178	0.4615476	0.9751199	2.921583
534	-522.1996	-550.7349	28.53527	0.4364236	0.9751199	3.590269
540	-532.5238	-562.7359	30.21206	0.4379958	1.263023	2.406461
546	-529.7472	-560.3649	30.61769	0.3668685	1.116035	2.329172
552	-531.6001	-560.8409	29.24082	0.4284509	0.9175223	3.219001
558	-533.5282	-560.8451	27.31694	0.5369774	0.3500425	4.545005
564	-533.5784	-562.3946	28.8162	0.588093	0.5663088	3.520634
570	-529.2588	-558.3987	29.13989	0.4796045	1.16475	3.078256
576	-529.2994	-557.4029	28.10341	0.4164132	1.117751	3.778956
582	-526.3017	-556.306	30.00433	0.1408163	1.020092	3.1336
588	-520.8095	-551.134	30.32451	0.1022793	0.7910824	3.168727
594	-521.2924	-549.8273	28.53498	0.06199177	0.6696461	4.377797
600	-529.5683	-558.4129	28.84462	0.06199177	0.3600016	4.377797
606	-523.9833	-552.3991	28.41583	0.159307	0.3897541	4.377797
612	-534.3786	-563.2369	28.85831	0.1923193	0.3651587	4.080562
618	-531.0447	-560.9295	29.88478	0.2454971	0.7425422	3.178192
624	-523.5478	-554.5811	31.03333	0.2043404	1.36192	2.158119
630	-529.086	-559.0561	29.97013	0.1761918	0.9089057	3.148365
636	-521.085	-550.615	29.53001	0.07734022	0.792513	3.69765
642	-525.5221	-555.6107	30.08853	0.09965887	1.006413	3.187546
648	-529.0308	-558.6966	29.66581	0.1176752	0.9894426	3.403215
654	-531.0011	-563.0254	32.02426	0.2707134	1.870786	0.8562728
660	-534.3084	-564.9779	30.6695	0.4171426	2.817301	0.960667
666	-531.6719	-563.0376	31.36569	0.2304298	2.093846	1.356786
672	-527.828	-556.4133	28.58529	0.3348859	0.5088228	3.946259
678	-542.1055	-568.9644	26.85891	0.7632517	0.713576	4.422361
684	-531.2261	-560.9285	29.70248	0.5181056	1.322614	2.602123
690	-531.839	-563.5014	31.66246	0.0750627	2.740632	0.1972814
696	-535.6	-566.9146	31.31458	0.1867144	2.740632	0.2255071
702	-530.4184	-562.1712	31.75275	0.07578246	2.687146	0.2111438
708	-525.7153	-557.5072	31.79187	0.03401525	2.687146	0.1623815
714	-527.4117	-555.3793	27.96762	0.4368634	1.143865	3.820381
720	-527.4969	-556.2212	28.72433	0.5145067	0.8011166	3.503587
726	-535.6812	-564.047	28.36576	0.2195167	0.905596	4.00763
732	-532.1481	-562.2969	30.14881	0.09039441	1.351484	2.969512
738	-535.6252	-564.6935	29.06824	0.1536914	0.8932108	3.729323
744	-540.4939	-566.872	26.37809	0.250219	0.9381232	5.060075
750	-539.2087	-567.0692	27.86047	0.08970947	0.8246736	4.597114
756	-534.2309	-562.0887	27.85779	0.05425106	0.9955077	4.597114
762	-527.3176	-557.3483	30.03069	0.1882693	1.007137	3.030923
768	-531.6262	-562.4208	30.79456	0.04898113	0.8010004	3.030923
774	-535.1122	-562.8914	27.77915	0.3170739	0.7276156	4.302854
780	-529.9727	-559.28	29.30736	0.170324	0.8191852	3.601335
786	-531.1658	-560.1725	29.00672	0.2575195	0.8679954	3.601335
792	-538.1069	-568.1097	30.00282	0.2575195	1.242638	2.787971
798	-531.2342	-560.8517	29.61755	0.4718031	1.520936	2.579658
804	-536.9999	-568.1234	31.12355	0.592096	1.937337	1.094178
810	-537.7018	-568.4863	30.78447	0.4208953	2.963513	0.5078047
816	-532.0028	-562.918	30.91523	0.4129527	2.723792	0.2905227
822	-528.5779	-559.7306	31.1527	0.3788697	2.638199	0.3741385
828	-525.2462	-557.1873	31.94112	0.2820897	2.049224	0.6777507
834	-524.4506	-556.306	31.8554	0.2608076	2.238675	0.4849907
840	-526.5673	-557.3649	30.79758	0.3729508	2.842975	0.2463793
846	-525.0559	-555.6341	30.57825	0.3722502	2.763087	0.1506099
852	-535.1878	-567.0324	31.84466	0.2902011	1.878165	0.9924904
858	-530.7173	-562.066	31.34872	0.4521817	2.303022	0.6540689
864	-528.6051	-560.3947	31.78958	0.151932	1.526917	1.645877
870	-533.8484	-561.5886	27.74026	0.2865668	0.6246524	4.422964
876	-537.0791	-564.9427	27.86365	0.4524906	0.9929813	3.950548
882	-531.7071	-562.3217	30.61462	0.3542821	1.80156	1.898801
888	-530.3785	-561.2509	30.87242	0.4929648	1.80156	1.534125
894	-531.4418	-562.1678	30.72596	0.8793291	2.246632	0.8003825
900	-528.4509	-557.7966	29.34576	0.3645964	0.816209	3.290072
906	-527.419	-555.0318	27.61281	0.3877942	0.7209121	4.316686
912	-536.9935	-567.738	30.74455	0.3083325	2.160548	1.627481
918	-531.2414	-562.5329	31.29147	0.2438774	1.222273	2.007388
924	-525.7826	-557.6399	31.8573	0.2818272	1.72518	1.143567
930	-520.5337	-552.2852	31.7515	0.4479648	1.487442	1.143567
936	-522.7937	-553.9013	31.10766	0.6962018	1.662726	1.223118
942	-531.5538	-559.3641	27.81024	0.3996398	0.4518314	4.344141
948	-536.0437	-561.6051	25.5613	0.5500408	0.6609263	5.337564
954	-520.9337	-550.6144	29.68074	0.3195441	1.368549	2.817026
960	-522.7611	-552.6291	29.86804	0.3709098	1.071923	2.817026
966	-527.3256	-556.9153	29.58972	0.4771751	2.380987	2.042105
972	-524.1241	-554.9107	30.78659	0.4771751	1.717731	1.676734
978	-522.78	-554.7009	31.92091	0.2273166	1.913266	1.041564
984	-522.1945	-553.7518	31.55727	0.4598841	1.913266	0.8942926
990	-516.961	-548.5456	31.5846	0.3087659	1.746863	1.302387
996	-518.3154	-550.2912	31.9758	0.2286396	1.464048	1.376199
1002	-521.1708	-552.2425	31.07167	0.5764341	1.502776	1.510082
1008	-521.5085	-551.4505	29.94206	0.1117862	0.9678998	3.267245
1014	-532.3214	-562.5544	30.23296	0.0815532	0.7052727	3.327301
1020	-521.8065	-550.5057	28.69926	0.3409947	0.5663928	3.840293
1026	-522.7732	-551.7004	28.92716	0.7294052	1.200591	2.966023
1032	-527.0988	-554.0635	26.96471	0.5715701	0.8170582	4.450496
1038	-521.1823	-548.6024	27.42011	0.4229992	0.7639497	4.363248
1044	-517.8567	-547.2771	29.42044	0.3589433	0.9076228	3.198783
1050	-533.9144	-563.8203	29.9059	0.7570631	1.277549	2.292061
1056	-525.2713	-555.3547	30.08347	0.2760928	0.8190367	2.967302
1062	-526.0552	-553.5802	27.52499	0.3867479	1.015088	4.20095
1068	-519.3964	-548.4389	29.04248	0.5473424	0.8711082	3.245176
1074	-523.4895	-554.6554	31.16592	0.6987594	1.857724	0.9881679
1080	-527.5059	-559.1619	31.656	0.5226663	1.753951	0.841699
1086	-527.653	-559.7437	32.09078	0.2537401	1.811089	0.8984208
1092	-521.1729	-549.6874	28.51447	0.3455272	0.8465832	3.779816
1098	-529.139	-558.0719	28.93293	0.1906964	0.8335051	3.772285
1104	-522.3166	-552.8981	30.5815	0.1842438	1.342056	2.497545
1110	-524.555	-552.4967	27.94176	0.5471739	1.526189	3.506908
1116	-521.4658	-552.1963	30.73044	0.3488558	1.318413	2.150376
1122	-528.9167	-557.9488	29.03218	0.3573794	1.130949	3.29817
1128	-535.7598	-566.7728	31.01295	0.2999297	1.719074	1.763997
1134	-519.7892	-551.142	31.35279	0.3017268	1.338705	1.789287
1140	-537.0321	-564.4063	27.37419	0.5306209	0.9339278	4.188626
1146	-525.9304	-551.9464	26.01593	0.6021786	0.9339278	4.891039
1152	-527.154	-555.4075	28.25346	0.6021786	0.773619	3.714902
1158	-530.7002	-557.5398	26.83966	0.7459278	1.571847	3.958062
1164	-519.6466	-549.8227	30.17617	0.5057523	1.47118	2.222109
1170	-518.7435	-547.8576	29.11409	0.5451045	1.085114	3.077598
1176	-522.8881	-552.805	29.91693	0.3433796	1.054391	2.832756
1182	-527.4779	-557.2698	29.79184	0.4053343	0.927311	2.909761
1188	-525.9317	-555.5031	29.57132	0.4373536	0.7455696	3.115209
1194	-533.3233	-563.9927	30.66941	0.4697633	1.815395	1.699639
1200	-524.0963	-553.0067	28.91034	0.4386538	1.138017	3.273002
1206	-526.5071	-555.3929	28.88577	0.3401215	0.9710229	3.499142
1212	-523.8903	-553.1341	29.24374	0.1239726	0.9476924	3.659075
1218	-527.6047	-556.1318	28.52707	0.5734853	1.774204	2.99052
1224	-531.9081	-561.2187	29.31056	0.3760527	1.192003	3.074218
1230	-531.7509	-562.0199	30.26896	0.5992655	1.471352	2.067366
1236	-538.5805	-569.2004	30.61983	0.5992655	1.870121	1.547837
1242	-533.5323	-564.6504	31.11809	0.4020185	1.225594	1.883086
1248	-528.5225	-555.623	27.1005	0.5488019	0.9955164	4.292703
1254	-536.9511	-568.8776	31.9265	0.3803671	1.618534	0.9739303
1260	-531.6279	-562.8508	31.22292	0.3219908	1.265137	1.89728
1266	-534.9226	-566.0757	31.15305	0.5953525	1.329008	1.557864
1272	-534.4658	-561.1723	26.70658	0.3956665	0.4382119	4.974358
1278	-532.0705	-559.4482	27.37771	0.2922818	0.5286977	4.672886
1284	-535.3613	-563.5472	28.18586	0.2474536	0.3575703	4.377657
1290	-531.1503	-561.5954	30.44506	0.7443692	0.9765443	2.148488
1296	-528.4741	-559.4646	30.99048	0.4718514	1.268694	1.854163
1302	-525.5764	-554.4238	28.84742	0.3777519	1.268694	3.301383
1308	-527.8002	-558.6808	30.88054	0.5920692	1.719194	1.473647
1314	-527.4943	-558.9724	31.47808	0.4083971	1.773335	1.196283
1320	-528.8952	-559.2322	30.33701	0.5073454	1.117718	2.343764
1326	-530.0614	-561.4807	31.41933	0.3290402	1.249345	1.762272
1332	-536.9685	-566.2661	29.29752	0.3289222	1.216235	3.126523
1338	-535.0316	-564.9187	29.88709	0.4120481	1.58856	2.436347
1344	-531.1574	-561.0367	29.8793	0.4753588	1.304138	2.547944
1350	-542.4011	-571.4602	29.05912	0.7376788	1.082863	2.951198
1356	-540.0367	-568.3634	28.32668	0.7376788	1.087897	3.383206
1362	-530.7149	-561.8201	31.10522	0.6214523	2.180935	0.8100282
1368	-545.7766	-576.5202	30.74358	0.7848003	2.00915	1.142467
1374	-537.7682	-568.4136	30.64538	0.461278	1.431452	1.989803
1380	-538.0124	-566.1529	28.14048	0.7291147	1.562469	3.219627
1386	-534.6875	-565.2295	30.54202	0.4299172	1.582206	1.995661
1392	-537.537	-568.1898	30.65285	0.6489214	1.759281	1.553457
1398	-532.6488	-562.8678	30.21897	0.9564716	1.862551	1.528135
1404	-537.8538	-569.3182	31.4644	0.4275838	2.056638	0.90277
1410	-530.9113	-562.3927	31.48133	0.5340152	2.058646	0.5900582
1416	-530.6225	-561.8198	31.19724	0.5142118	2.15674	0.9221281
1422	-526.0358	-557.3123	31.27645	0.5273501	2.190979	0.7546087
1428	-527.2966	-558.5942	31.29764	0.4615225	2.279569	0.7546087
1434	-519.3634	-551.6343	32.27093	0.20761	1.961008	0.5640675
1440	-524.5291	-556.2124	31.68332	0.453335	1.989207	0.5970529
